County,County Code,Year,Intent,Deaths,Population,State,Rate
"Boone County, MO",29019,2019,Homicide,17,180463,MO,9.420213562
"Cleveland County, OK",40027,2012,Homicide,11,265638,OK,4.140973806
"Cleveland County, OK",40027,2013,Homicide,10,269340,OK,3.712779387
"Cleveland County, OK",40027,2014,Homicide,11,269908,OK,4.07546275
"Cleveland County, OK",40027,2017,Homicide,12,279641,OK,4.291216238
"Multnomah County, OR",41051,2009,Homicide,22,727721,OR,3.023136614
"Multnomah County, OR",41051,2010,Homicide,31,735334,OR,4.215771337
"Multnomah County, OR",41051,2011,Homicide,24,748031,OR,3.20842318
"Multnomah County, OR",41051,2012,Homicide,26,759256,OR,3.424404944
"Multnomah County, OR",41051,2013,Homicide,24,766135,OR,3.132607178
"Multnomah County, OR",41051,2014,Homicide,30,776712,OR,3.862435497
"Multnomah County, OR",41051,2015,Homicide,33,790294,OR,4.17566121
"Multnomah County, OR",41051,2016,Homicide,31,799766,OR,3.876133769
"Multnomah County, OR",41051,2017,Homicide,33,807555,OR,4.086408975
"Multnomah County, OR",41051,2018,Homicide,24,811880,OR,2.956101887
"Multnomah County, OR",41051,2019,Homicide,37,812855,OR,4.551857342
"Shelby County, AL",1117,2009,Homicide,10,192708,AL,5.189198165
"Shelby County, AL",1117,2012,Homicide,10,200941,AL,4.976585167
"Shelby County, AL",1117,2018,Homicide,10,215707,AL,4.635918167
"Terrebonne Parish, LA",22109,2009,Homicide,14,111689,LA,12.53480647
"Terrebonne Parish, LA",22109,2010,Homicide,11,111860,LA,9.833720722
"Terrebonne Parish, LA",22109,2013,Homicide,14,112749,LA,12.41696157
"Terrebonne Parish, LA",22109,2015,Homicide,13,113972,LA,11.40631032
"Terrebonne Parish, LA",22109,2016,Homicide,14,113220,LA,12.36530648
"Terrebonne Parish, LA",22109,2019,Homicide,18,110461,LA,16.29534406
"Buchanan County, MO",29021,2015,Homicide,11,89100,MO,12.34567901
"Buchanan County, MO",29021,2017,Homicide,12,89065,MO,13.47330601
"Lehigh County, PA",42077,2009,Homicide,12,347237,PA,3.455852919
"Lehigh County, PA",42077,2010,Homicide,12,349497,PA,3.433505867
"Lehigh County, PA",42077,2011,Homicide,15,352947,PA,4.249929876
"Lehigh County, PA",42077,2012,Homicide,19,355245,PA,5.348421512
"Lehigh County, PA",42077,2013,Homicide,19,355092,PA,5.350726009
"Lehigh County, PA",42077,2014,Homicide,15,357823,PA,4.192016723
"Lehigh County, PA",42077,2015,Homicide,12,360685,PA,3.327002786
"Lehigh County, PA",42077,2016,Homicide,13,363147,PA,3.579817539
"Lehigh County, PA",42077,2017,Homicide,18,366494,PA,4.911403734
"Lehigh County, PA",42077,2018,Homicide,13,368100,PA,3.531649008
"Chesapeake city, VA",51550,2009,Homicide,16,220176,VA,7.266913742
"Chesapeake city, VA",51550,2010,Homicide,17,222209,VA,7.650455202
"Chesapeake city, VA",51550,2011,Homicide,11,225050,VA,4.887802711
"Chesapeake city, VA",51550,2012,Homicide,12,228417,VA,5.253549429
"Chesapeake city, VA",51550,2013,Homicide,11,230571,VA,4.770764754
"Chesapeake city, VA",51550,2015,Homicide,18,235429,VA,7.64561715
"Chesapeake city, VA",51550,2016,Homicide,19,237940,VA,7.985206355
"Chesapeake city, VA",51550,2017,Homicide,14,240397,VA,5.823699963
"Chesapeake city, VA",51550,2018,Homicide,13,242634,VA,5.357864108
"Chesapeake city, VA",51550,2019,Homicide,13,244835,VA,5.309698368
"Denver County, CO",8031,2009,Homicide,44,589011,CO,7.470149114
"Denver County, CO",8031,2010,Homicide,37,600158,CO,6.165043205
"Denver County, CO",8031,2011,Homicide,44,619968,CO,7.097140498
"Denver County, CO",8031,2012,Homicide,43,634265,CO,6.779500682
"Denver County, CO",8031,2013,Homicide,34,649495,CO,5.234836296
"Denver County, CO",8031,2014,Homicide,32,663862,CO,4.820278913
"Denver County, CO",8031,2015,Homicide,47,682545,CO,6.885992865
"Denver County, CO",8031,2016,Homicide,49,693060,CO,7.070094941
"Denver County, CO",8031,2017,Homicide,48,704621,CO,6.812172785
"Denver County, CO",8031,2018,Homicide,53,716492,CO,7.397151678
"Denver County, CO",8031,2019,Homicide,52,727211,CO,7.150606908
"Volusia County, FL",12127,2009,Homicide,22,494688,FL,4.447247558
"Volusia County, FL",12127,2010,Homicide,23,494593,FL,4.650288217
"Volusia County, FL",12127,2011,Homicide,26,494804,FL,5.254605864
"Volusia County, FL",12127,2012,Homicide,26,496950,FL,5.23191468
"Volusia County, FL",12127,2013,Homicide,25,500800,FL,4.99201278
"Volusia County, FL",12127,2014,Homicide,17,507531,FL,3.349549092
"Volusia County, FL",12127,2015,Homicide,25,517887,FL,4.827307888
"Volusia County, FL",12127,2016,Homicide,26,529364,FL,4.911554242
"Volusia County, FL",12127,2017,Homicide,31,538692,FL,5.754679854
"Volusia County, FL",12127,2018,Homicide,31,547538,FL,5.661707498
"Volusia County, FL",12127,2019,Homicide,34,553284,FL,6.145126192
"Henry County, GA",13151,2012,Homicide,17,209053,GA,8.131909133
"Henry County, GA",13151,2013,Homicide,12,211128,GA,5.683755826
"Henry County, GA",13151,2015,Homicide,17,217739,GA,7.807512664
"Henry County, GA",13151,2017,Homicide,19,225813,GA,8.414041707
"Henry County, GA",13151,2018,Homicide,18,230220,GA,7.818608288
"Henry County, GA",13151,2019,Homicide,20,234561,GA,8.52656665
"Ashtabula County, OH",39007,2017,Homicide,24,97807,OH,24.53812099
"Ashtabula County, OH",39007,2018,Homicide,19,97493,OH,19.48857867
"Comanche County, OK",40031,2009,Homicide,11,119952,OK,9.170334801
"Comanche County, OK",40031,2011,Homicide,12,125815,OK,9.537813456
"Comanche County, OK",40031,2012,Homicide,15,126390,OK,11.86802753
"Comanche County, OK",40031,2013,Homicide,16,124937,OK,12.80645445
"Comanche County, OK",40031,2015,Homicide,11,124648,OK,8.82485078
"Comanche County, OK",40031,2017,Homicide,11,121526,OK,9.051560983
"Comanche County, OK",40031,2018,Homicide,10,120422,OK,8.304130474
"Comanche County, OK",40031,2019,Homicide,19,120749,OK,15.73511996
"Luzerne County, PA",42079,2009,Homicide,20,320527,PA,6.239723955
"Luzerne County, PA",42079,2011,Homicide,13,320651,PA,4.054252131
"Luzerne County, PA",42079,2012,Homicide,11,321027,PA,3.426503067
"Luzerne County, PA",42079,2013,Homicide,20,320103,PA,6.247988929
"Luzerne County, PA",42079,2014,Homicide,11,318829,PA,3.450125302
"Luzerne County, PA",42079,2017,Homicide,14,317343,PA,4.411630318
"Luzerne County, PA",42079,2018,Homicide,16,317646,PA,5.037053827
"Luzerne County, PA",42079,2019,Homicide,12,317417,PA,3.780515851
"Webb County, TX",48479,2009,Homicide,16,245908,TX,6.506498365
"Webb County, TX",48479,2010,Homicide,10,250304,TX,3.995141907
"Webb County, TX",48479,2011,Homicide,13,256496,TX,5.068305159
"Webb County, TX",48479,2014,Homicide,17,266673,TX,6.374848597
"Webb County, TX",48479,2016,Homicide,14,271193,TX,5.162375135
"Webb County, TX",48479,2017,Homicide,11,274794,TX,4.00299861
"Webb County, TX",48479,2018,Homicide,16,275910,TX,5.798992425
"Talladega County, AL",1121,2015,Homicide,18,80862,AL,22.26014692
"Talladega County, AL",1121,2017,Homicide,15,80065,AL,18.73477799
"Talladega County, AL",1121,2019,Homicide,12,79978,AL,15.00412613
"Houston County, GA",13153,2010,Homicide,11,139900,GA,7.862759114
"Houston County, GA",13153,2013,Homicide,10,147658,GA,6.772406507
"Houston County, GA",13153,2018,Homicide,10,155469,GA,6.432150461
"Adams County, MS",28001,2018,Homicide,13,31192,MS,41.67735317
"Lycoming County, PA",42081,2016,Homicide,12,115248,PA,10.4123282
"Lycoming County, PA",42081,2017,Homicide,15,113841,PA,13.17627217
"Lycoming County, PA",42081,2018,Homicide,12,113664,PA,10.55743243
"Lycoming County, PA",42081,2019,Homicide,16,113299,PA,14.12192517
"Chesterfield County, VA",51041,2009,Homicide,10,313096,VA,3.193908578
"Chesterfield County, VA",51041,2010,Homicide,11,316236,VA,3.478414855
"Chesterfield County, VA",51041,2011,Homicide,12,320277,VA,3.746756714
"Chesterfield County, VA",51041,2012,Homicide,10,323856,VA,3.087792105
"Chesterfield County, VA",51041,2013,Homicide,14,327745,VA,4.271613602
"Chesterfield County, VA",51041,2014,Homicide,18,332499,VA,5.413550116
"Chesterfield County, VA",51041,2015,Homicide,15,335687,VA,4.468448287
"Chesterfield County, VA",51041,2016,Homicide,18,339009,VA,5.309593551
"Chesterfield County, VA",51041,2017,Homicide,25,343599,VA,7.275923387
"Chesterfield County, VA",51041,2018,Homicide,11,348556,VA,3.155877391
"Chesterfield County, VA",51041,2019,Homicide,30,352802,VA,8.503353156
"Virginia Beach city, VA",51810,2009,Homicide,16,435004,VA,3.678127098
"Virginia Beach city, VA",51810,2010,Homicide,17,437994,VA,3.881331708
"Virginia Beach city, VA",51810,2011,Homicide,15,442707,VA,3.388245499
"Virginia Beach city, VA",51810,2012,Homicide,21,447021,VA,4.697765877
"Virginia Beach city, VA",51810,2013,Homicide,22,448479,VA,4.905469375
"Virginia Beach city, VA",51810,2014,Homicide,16,450980,VA,3.547829172
"Virginia Beach city, VA",51810,2015,Homicide,14,452745,VA,3.092248396
"Virginia Beach city, VA",51810,2016,Homicide,19,452602,VA,4.19794875
"Virginia Beach city, VA",51810,2017,Homicide,17,450435,VA,3.774129453
"Virginia Beach city, VA",51810,2018,Homicide,20,450189,VA,4.442578561
"Virginia Beach city, VA",51810,2019,Homicide,33,449974,VA,7.333757062
"Tuscaloosa County, AL",1125,2009,Homicide,13,192792,AL,6.743018383
"Tuscaloosa County, AL",1125,2010,Homicide,16,194656,AL,8.219628473
"Tuscaloosa County, AL",1125,2012,Homicide,11,198596,AL,5.538882958
"Tuscaloosa County, AL",1125,2013,Homicide,15,200821,AL,7.469338366
"Tuscaloosa County, AL",1125,2014,Homicide,11,202212,AL,5.43983542
"Tuscaloosa County, AL",1125,2015,Homicide,14,203976,AL,6.863552575
"Tuscaloosa County, AL",1125,2016,Homicide,16,206102,AL,7.763146403
"Tuscaloosa County, AL",1125,2017,Homicide,15,207811,AL,7.218097213
"Tuscaloosa County, AL",1125,2018,Homicide,13,208911,AL,6.222745571
"Tuscaloosa County, AL",1125,2019,Homicide,19,209355,AL,9.075493779
"Creek County, OK",40037,2015,Homicide,10,70892,OK,14.105964
"Hunt County, TX",48231,2014,Homicide,10,88493,TX,11.30032884
"El Paso County, CO",8041,2009,Homicide,26,608061,CO,4.275886794
"El Paso County, CO",8041,2010,Homicide,30,622263,CO,4.821112616
"El Paso County, CO",8041,2011,Homicide,34,636963,CO,5.33782967
"El Paso County, CO",8041,2012,Homicide,30,644964,CO,4.651422405
"El Paso County, CO",8041,2013,Homicide,42,655044,CO,6.411783025
"El Paso County, CO",8041,2014,Homicide,27,663519,CO,4.069212788
"El Paso County, CO",8041,2015,Homicide,33,674471,CO,4.892723334
"El Paso County, CO",8041,2016,Homicide,41,688284,CO,5.956843396
"El Paso County, CO",8041,2017,Homicide,46,699232,CO,6.578646286
"El Paso County, CO",8041,2018,Homicide,60,713856,CO,8.405056482
"El Paso County, CO",8041,2019,Homicide,37,720403,CO,5.136014148
"Butler County, OH",39017,2010,Homicide,10,368130,OH,2.716431695
"Butler County, OH",39017,2012,Homicide,10,370589,OH,2.69840713
"Butler County, OH",39017,2013,Homicide,11,371272,OH,2.96278739
"Butler County, OH",39017,2014,Homicide,10,374158,OH,2.672667697
"Butler County, OH",39017,2015,Homicide,15,376353,OH,3.985619883
"Butler County, OH",39017,2016,Homicide,20,377537,OH,5.29749402
"Butler County, OH",39017,2017,Homicide,16,380604,OH,4.203844416
"Butler County, OH",39017,2018,Homicide,21,382378,OH,5.491947759
"Butler County, OH",39017,2019,Homicide,15,383134,OH,3.91507932
"Bolivar County, MS",28011,2013,Homicide,11,34049,MS,32.30638198
"Bolivar County, MS",28011,2019,Homicide,12,30628,MS,39.17983544
"Washington County, OR",41067,2009,Homicide,15,524699,OR,2.858781892
"Washington County, OR",41067,2012,Homicide,15,547672,OR,2.738865598
"Washington County, OR",41067,2016,Homicide,11,582779,OR,1.887507958
"Montgomery County, PA",42091,2009,Homicide,23,795494,PA,2.891285164
"Montgomery County, PA",42091,2010,Homicide,15,799874,PA,1.875295359
"Montgomery County, PA",42091,2011,Homicide,18,804210,PA,2.23822136
"Montgomery County, PA",42091,2012,Homicide,16,808460,PA,1.979071321
"Montgomery County, PA",42091,2013,Homicide,16,812376,PA,1.96953135
"Montgomery County, PA",42091,2014,Homicide,14,816857,PA,1.713886274
"Montgomery County, PA",42091,2015,Homicide,16,819264,PA,1.952972424
"Montgomery County, PA",42091,2016,Homicide,15,821725,PA,1.825428215
"Montgomery County, PA",42091,2017,Homicide,12,826075,PA,1.452652604
"Montgomery County, PA",42091,2018,Homicide,15,828604,PA,1.810273665
"Montgomery County, PA",42091,2019,Homicide,21,830915,PA,2.527334324
"Williamson County, TX",48491,2009,Homicide,10,410800,TX,2.434274586
"Wilson County, TX",48493,2017,Homicide,27,49304,TX,54.76229109
"Clark County, OH",39023,2014,Homicide,11,136554,OH,8.055421299
"Clark County, OH",39023,2015,Homicide,13,135959,OH,9.561706103
"Clark County, OH",39023,2017,Homicide,11,134557,OH,8.174974175
"Clark County, OH",39023,2018,Homicide,10,134585,OH,7.430248542
"Northampton County, PA",42095,2017,Homicide,10,303405,PA,3.295924589
"Alameda County, CA",6001,2009,Homicide,131,1498539,CA,8.741847893
"Alameda County, CA",6001,2010,Homicide,129,1510271,CA,8.541513411
"Alameda County, CA",6001,2011,Homicide,128,1529875,CA,8.366696626
"Alameda County, CA",6001,2012,Homicide,148,1554720,CA,9.519398991
"Alameda County, CA",6001,2013,Homicide,106,1578891,CA,6.713573008
"Alameda County, CA",6001,2014,Homicide,106,1610921,CA,6.580086795
"Alameda County, CA",6001,2015,Homicide,115,1638215,CA,7.019835614
"Alameda County, CA",6001,2016,Homicide,120,1647704,CA,7.282861485
"Alameda County, CA",6001,2017,Homicide,93,1663190,CA,5.591664212
"Alameda County, CA",6001,2018,Homicide,73,1666753,CA,4.379773128
"Alameda County, CA",6001,2019,Homicide,84,1671329,CA,5.025940434
"Delaware County, IN",18035,2016,Homicide,10,115603,IN,8.650294543
"Fairfax County, VA",51059,2009,Homicide,24,1065142,VA,2.253220697
"Fairfax County, VA",51059,2010,Homicide,21,1081726,VA,1.941341892
"Fairfax County, VA",51059,2011,Homicide,11,1100692,VA,0.999371305
"Fairfax County, VA",51059,2012,Homicide,18,1118602,VA,1.609151423
"Fairfax County, VA",51059,2013,Homicide,18,1130924,VA,1.591618889
"Fairfax County, VA",51059,2014,Homicide,10,1137538,VA,0.879091512
"Fairfax County, VA",51059,2015,Homicide,18,1142234,VA,1.575859237
"Fairfax County, VA",51059,2016,Homicide,15,1138652,VA,1.317347179
"Fairfax County, VA",51059,2017,Homicide,24,1148433,VA,2.089804107
"Fairfax County, VA",51059,2018,Homicide,17,1150795,VA,1.477239647
"Fairfax County, VA",51059,2019,Homicide,17,1147532,VA,1.481440169
"Philadelphia County, PA",42101,2009,Homicide,295,1514694,PA,19.47588094
"Philadelphia County, PA",42101,2010,Homicide,309,1526006,PA,20.24893742
"Philadelphia County, PA",42101,2011,Homicide,334,1536471,PA,21.73812587
"Philadelphia County, PA",42101,2012,Homicide,318,1547607,PA,20.54785226
"Philadelphia County, PA",42101,2013,Homicide,244,1553165,PA,15.70985697
"Philadelphia County, PA",42101,2014,Homicide,237,1560297,PA,15.18941586
"Philadelphia County, PA",42101,2015,Homicide,292,1567442,PA,18.62907846
"Philadelphia County, PA",42101,2016,Homicide,288,1567872,PA,18.36884644
"Philadelphia County, PA",42101,2017,Homicide,323,1580863,PA,20.43187803
"Philadelphia County, PA",42101,2018,Homicide,362,1584138,PA,22.8515445
"Philadelphia County, PA",42101,2019,Homicide,350,1584064,PA,22.09506687
"Jefferson County, TX",48245,2009,Homicide,21,251332,TX,8.355481992
"Jefferson County, TX",48245,2010,Homicide,18,252273,TX,7.135127421
"Jefferson County, TX",48245,2011,Homicide,19,252802,TX,7.515763325
"Jefferson County, TX",48245,2012,Homicide,23,251813,TX,9.133761958
"Jefferson County, TX",48245,2013,Homicide,32,252358,TX,12.68039848
"Jefferson County, TX",48245,2014,Homicide,25,252235,TX,9.911392154
"Jefferson County, TX",48245,2015,Homicide,22,254308,TX,8.650927222
"Jefferson County, TX",48245,2016,Homicide,33,254679,TX,12.95748766
"Jefferson County, TX",48245,2017,Homicide,25,256299,TX,9.754232361
"Jefferson County, TX",48245,2018,Homicide,31,255001,TX,12.15681507
"Jefferson County, TX",48245,2019,Homicide,33,251565,TX,13.11788206
"Butte County, CA",6007,2009,Homicide,12,219777,CA,5.46007999
"Butte County, CA",6007,2011,Homicide,10,220266,CA,4.539965315
"Butte County, CA",6007,2012,Homicide,11,221539,CA,4.965265709
"Elkhart County, IN",18039,2011,Homicide,10,198941,IN,5.026615931
"Elkhart County, IN",18039,2012,Homicide,10,199619,IN,5.00954318
"Elkhart County, IN",18039,2016,Homicide,17,203781,IN,8.342289026
"Elkhart County, IN",18039,2017,Homicide,12,205032,IN,5.852744937
"Jefferson County, KY",21111,2009,Homicide,65,736705,KY,8.823070293
"Jefferson County, KY",21111,2010,Homicide,60,741096,KY,8.096117102
"Jefferson County, KY",21111,2011,Homicide,59,746906,KY,7.899253721
"Jefferson County, KY",21111,2012,Homicide,67,750828,KY,8.923481809
"Jefferson County, KY",21111,2013,Homicide,58,756832,KY,7.663523741
"Jefferson County, KY",21111,2014,Homicide,62,760026,KY,8.157615661
"Jefferson County, KY",21111,2015,Homicide,93,763623,KY,12.17878456
"Jefferson County, KY",21111,2016,Homicide,119,765352,KY,15.54840126
"Jefferson County, KY",21111,2017,Homicide,115,771158,KY,14.91263788
"Jefferson County, KY",21111,2018,Homicide,86,770517,KY,11.16133713
"Jefferson County, KY",21111,2019,Homicide,98,766757,KY,12.78110275
"Clay County, MO",29047,2011,Homicide,10,225161,MO,4.441266472
"Clay County, MO",29047,2012,Homicide,10,227577,MO,4.394117156
"Clay County, MO",29047,2014,Homicide,11,233682,MO,4.707251735
"Clay County, MO",29047,2018,Homicide,15,246365,MO,6.088527185
"Clay County, MO",29047,2019,Homicide,15,249948,MO,6.00124826
"Jim Wells County, TX",48249,2012,Homicide,10,41754,TX,23.94980122
"Matanuska-Susitna Borough, AK",2170,2019,Homicide,11,108317,AK,10.15537727
"Jefferson County, CO",8059,2009,Homicide,17,531961,CO,3.195722995
"Jefferson County, CO",8059,2011,Homicide,11,539884,CO,2.037474717
"Jefferson County, CO",8059,2012,Homicide,11,545358,CO,2.01702368
"Jefferson County, CO",8059,2013,Homicide,16,551798,CO,2.899611814
"Jefferson County, CO",8059,2014,Homicide,12,558503,CO,2.148600813
"Jefferson County, CO",8059,2016,Homicide,15,571837,CO,2.623125121
"Jefferson County, CO",8059,2017,Homicide,18,574613,CO,3.13254312
"Jefferson County, CO",8059,2018,Homicide,13,580233,CO,2.240479256
"Jefferson County, CO",8059,2019,Homicide,18,582881,CO,3.088108894
"Liberty County, GA",13179,2010,Homicide,10,63453,GA,15.75969615
"Liberty County, GA",13179,2013,Homicide,10,64135,GA,15.59211039
"Champaign County, IL",17019,2016,Homicide,12,208419,IL,5.757632462
"Champaign County, IL",17019,2017,Homicide,10,209399,IL,4.775571994
"Champaign County, IL",17019,2018,Homicide,10,209983,IL,4.762290281
"Johnson County, KS",20091,2011,Homicide,11,552991,KS,1.989182464
"Johnson County, KS",20091,2013,Homicide,14,566933,KS,2.469427604
"Johnson County, KS",20091,2014,Homicide,11,574272,KS,1.915468628
"Johnson County, KS",20091,2015,Homicide,12,580159,KS,2.068398491
"Johnson County, KS",20091,2017,Homicide,16,591178,KS,2.70646066
"Johnson County, KS",20091,2018,Homicide,17,597555,KS,2.844926408
"Johnson County, KS",20091,2019,Homicide,15,602401,KS,2.490035707
"Anoka County, MN",27003,2011,Homicide,10,333140,MN,3.00174101
"Coahoma County, MS",28027,2009,Homicide,11,26257,MS,41.89359028
"Coahoma County, MS",28027,2011,Homicide,13,25913,MS,50.16786941
"Coahoma County, MS",28027,2015,Homicide,12,24620,MS,48.74086109
"Cuyahoga County, OH",39035,2009,Homicide,106,1285082,OH,8.248500874
"Cuyahoga County, OH",39035,2010,Homicide,98,1280122,OH,7.655520333
"Cuyahoga County, OH",39035,2011,Homicide,110,1270294,OH,8.659412703
"Cuyahoga County, OH",39035,2012,Homicide,122,1265111,OH,9.643422593
